距離(自),距離(至),緯度(自),経度(自),緯度(至),経度(至)
171926.222,171936.222,39.7780752364718,255.106200951249,39.778066183449,255.106317338758
171936.222,171946.222,39.778066183449,255.106317338758,39.7780569920379,255.106433342289
171946.222,171956.222,39.7780569920379,255.106433342289,39.7780474378458,255.10654915614
171956.222,171966.222,39.7780474378458,255.10654915614,39.7780378576897,255.106665362029
171966.222,171976.222,39.7780378576897,255.106665362029,39.7780279241919,255.106781333467
171976.222,171986.222,39.7780279241919,255.106781333467,39.7780177204718,255.106896652388
171986.222,171996.222,39.7780177204718,255.106896652388,39.778007613772,255.107012221144
171996.222,172006.222,39.778007613772,255.107012221144,39.7779973407348,255.107127869943
172006.222,172016.222,39.7779973407348,255.107127869943,39.7779872209072,255.107242198833
172016.222,172026.222,39.7779872209072,255.107242198833,39.7779768709912,255.107359298431
172026.222,172036.222,39.7779768709912,255.107359298431,39.7779667252228,255.107475325195
172036.222,172046.222,39.7779667252228,255.107475325195,39.7779566552805,255.107591213894
172046.222,172056.222,39.7779566552805,255.107591213894,39.7779467482192,255.107707451296
172056.222,172066.222,39.7779467482192,255.107707451296,39.7779370482781,255.107823224186
172066.222,172076.222,39.7779370482781,255.107823224186,39.7779274187049,255.107939504168
172076.222,172086.222,39.7779274187049,255.107939504168,39.7779180590099,255.108055648163
172086.222,172096.222,39.7779180590099,255.108055648163,39.777908738936,255.108171141853
172096.222,172106.222,39.777908738936,255.108171141853,39.7778990504113,255.108287066758
172106.222,172116.222,39.7778990504113,255.108287066758,39.7778893422424,255.108403030542
172116.222,172126.222,39.7778893422424,255.108403030542,39.7778794424217,255.108519378501
172126.222,172136.222,39.7778794424217,255.108519378501,39.7778693506847,255.108635380369
172136.222,172146.222,39.7778693506847,255.108635380369,39.7778592425534,255.1087515604
172146.222,172156.222,39.7778592425534,255.1087515604,39.7778492227023,255.108867169029
172156.222,172166.222,39.7778492227023,255.108867169029,39.7778391592017,255.108982879802
172166.222,172176.222,39.7778391592017,255.108982879802,39.7778291216292,255.10909919264
172176.222,172186.222,39.7778291216292,255.10909919264,39.777819221828,255.109214637754
172186.222,172196.222,39.777819221828,255.109214637754,39.7778093101229,255.109330348875
172196.222,172206.222,39.7778093101229,255.109330348875,39.777799287793,255.109447310563
172206.222,172216.222,39.777799287793,255.109447310563,39.7777895039298,255.109562444878
172216.222,172226.222,39.7777895039298,255.109562444878,39.7777797455741,255.109678357283
172226.222,172236.222,39.7777797455741,255.109678357283,39.7777701098621,255.109795230546
172236.222,172246.222,39.7777701098621,255.109795230546,39.7777606422818,255.109910796429
172246.222,172256.222,39.7777606422818,255.109910796429,39.777751133698,255.110026719146
172256.222,172266.222,39.777751133698,255.110026719146,39.777741456966,255.110143072434
172266.222,172276.222,39.777741456966,255.110143072434,39.7777317714646,255.110259076651
172276.222,172286.222,39.7777317714646,255.110259076651,39.777722050068,255.110374701117
172286.222,172296.222,39.777722050068,255.110374701117,39.7777123460673,255.110490638877
172296.222,172306.222,39.7777123460673,255.110490638877,39.7777025284151,255.110607355655
172306.222,172316.222,39.7777025284151,255.110607355655,39.7776927930878,255.110723084601
172316.222,172326.222,39.7776927930878,255.110723084601,39.7776829821095,255.110838726498
172326.222,172336.222,39.7776829821095,255.110838726498,39.777673022997,255.110954588893
172336.222,172346.222,39.777673022997,255.110954588893,39.7776628460502,255.111070831038
172346.222,172356.222,39.7776628460502,255.111070831038,39.7776526400224,255.111186668993
172356.222,172366.222,39.7776526400224,255.111186668993,39.7776424354422,255.111302723922
172366.222,172376.222,39.7776424354422,255.111302723922,39.7776324090953,255.111418592562
172376.222,172386.222,39.7776324090953,255.111418592562,39.7776225087563,255.111534250249
172386.222,172396.222,39.7776225087563,255.111534250249,39.7776126103267,255.111650367907
172396.222,172406.222,39.7776126103267,255.111650367907,39.7776027330294,255.111765690402
172406.222,172416.222,39.7776027330294,255.111765690402,39.77759290062,255.111881960318
172416.222,172426.222,39.77759290062,255.111881960318,39.7775831143225,255.111997437641
172426.222,172436.222,39.7775831143225,255.111997437641,39.777573358562,255.112113837454
172436.222,172446.222,39.777573358562,255.112113837454,39.7775636256338,255.112229911088
172446.222,172456.222,39.7775636256338,255.112229911088,39.7775540590732,255.112345563131
172456.222,172466.222,39.7775540590732,255.112345563131,39.7775444302625,255.112461530809
172466.222,172476.222,39.7775444302625,255.112461530809,39.7775343536497,255.11257767356
172476.222,172486.222,39.7775343536497,255.11257767356,39.7775242044948,255.112693400134
172486.222,172496.222,39.7775242044948,255.112693400134,39.7775141455646,255.112806841666
172496.222,172506.222,39.7775141455646,255.112806841666,39.7775035657122,255.112924999096
172506.222,172516.222,39.7775035657122,255.112924999096,39.7774930814977,255.113041145158
172516.222,172526.222,39.7774930814977,255.113041145158,39.7774823898209,255.113157173251
172526.222,172536.222,39.7774823898209,255.113157173251,39.7774713855425,255.11327364347
172536.222,172546.222,39.7774713855425,255.11327364347,39.777460389867,255.113388931404
172546.222,172556.222,39.777460389867,255.113388931404,39.7774495217118,255.113505089565
172556.222,172566.222,39.7774495217118,255.113505089565,39.7774388743254,255.113620727957
172566.222,172576.222,39.7774388743254,255.113620727957,39.7774281008333,255.113737274954
172576.222,172586.222,39.7774281008333,255.113737274954,39.7774172276987,255.113852730598
172586.222,172596.222,39.7774172276987,255.113852730598,39.777406492212,255.113968132816
172596.222,172606.222,39.777406492212,255.113968132816,39.7773957434373,255.114083660746
172606.222,172616.222,39.7773957434373,255.114083660746,39.7773850331448,255.11419770808
172616.222,172626.222,39.7773850331448,255.11419770808,39.7773736967051,255.114316104073
172626.222,172636.222,39.7773736967051,255.114316104073,39.7773626099032,255.114431553917
172636.222,172646.222,39.7773626099032,255.114431553917,39.777351383075,255.114548016033
172646.222,172656.222,39.777351383075,255.114548016033,39.7773404381626,255.114663693227
172656.222,172666.222,39.7773404381626,255.114663693227,39.777329683673,255.114779521611
172666.222,172676.222,39.777329683673,255.114779521611,39.7773191253177,255.114894704415
172676.222,172686.222,39.7773191253177,255.114894704415,39.7773085229185,255.115010716889
172686.222,172696.222,39.7773085229185,255.115010716889,39.7772978823177,255.115127220978
172696.222,172706.222,39.7772978823177,255.115127220978,39.7772871162762,255.11524247479
172706.222,172716.222,39.7772871162762,255.11524247479,39.77727633938,255.115358712705
172716.222,172726.222,39.77727633938,255.115358712705,39.7772657396331,255.115474264294
172726.222,172736.222,39.7772657396331,255.115474264294,39.7772550742804,255.115590902298
172736.222,172746.222,39.7772550742804,255.115590902298,39.7772444744772,255.115706725273
172746.222,172756.222,39.7772444744772,255.115706725273,39.7772340050252,255.11582283376
172756.222,172766.222,39.7772340050252,255.11582283376,39.7772237656081,255.115939197684
172766.222,172776.222,39.7772237656081,255.115939197684,39.7772138105121,255.116054607863
172776.222,172786.222,39.7772138105121,255.116054607863,39.7772038898931,255.116170714809
172786.222,172796.222,39.7772038898931,255.116170714809,39.7771939818115,255.116286881895
172796.222,172806.222,39.7771939818115,255.116286881895,39.7771840723563,255.116403042208
172806.222,172816.222,39.7771840723563,255.116403042208,39.7771742588561,255.116518771877
172816.222,172826.222,39.7771742588561,255.116518771877,39.7771644354278,255.116634794506
172826.222,172836.222,39.7771644354278,255.116634794506,39.7771546013327,255.116751213133
172836.222,172846.222,39.7771546013327,255.116751213133,39.7771447492604,255.116866142775
172846.222,172856.222,39.7771447492604,255.116866142775,39.7771353602928,255.11698152741
172856.222,172866.222,39.7771353602928,255.11698152741,39.7771268055533,255.117095758244
172866.222,172876.222,39.7771268055533,255.117095758244,39.7771213674548,255.11720863442
172876.222,172886.222,39.7771213674548,255.11720863442,39.777111522309,255.117327310303
172886.222,172896.222,39.777111522309,255.117327310303,39.7771016771632,255.117445986187
172896.222,172906.222,39.7771016771632,255.117445986187,39.7770918320174,255.11756466207
172906.222,172916.222,39.7770918320174,255.11756466207,39.7770819868716,255.117683337953
172916.222,172926.222,39.7770819868716,255.117683337953,39.7770721417258,255.117802013837
172926.222,172936.222,39.7770721417258,255.117802013837,39.77706229658,255.11792068972
172936.222,172946.222,39.77706229658,255.11792068972,39.7770524514342,255.118039365603
172946.222,172956.222,39.7770524514342,255.118039365603,39.7770426062884,255.118158041487
172956.222,172966.222,39.7770426062884,255.118158041487,39.7770327611426,255.11827671737
172966.222,172976.222,39.7770327611426,255.11827671737,39.7770229159968,255.118395393254
172976.222,172986.222,39.7770229159968,255.118395393254,39.777013070851,255.118514069137
172986.222,172996.222,39.777013070851,255.118514069137,39.7770032257052,255.11863274502
172996.222,173006.222,39.7770032257052,255.11863274502,39.7769933805594,255.118751420904
173006.222,173016.222,39.7769933805594,255.118751420904,39.7769838345084,255.118870003955
173016.222,173026.222,39.7769838345084,255.118870003955,39.7769744158068,255.118986093861
173026.222,173036.222,39.7769744158068,255.118986093861,39.7769645442138,255.119101282405
173036.222,173046.222,39.7769645442138,255.119101282405,39.7769542749548,255.119216634719
173046.222,173056.222,39.7769542749548,255.119216634719,39.776943998068,255.119331444167
173056.222,173066.222,39.776943998068,255.119331444167,39.7769336527958,255.119446615405
173066.222,173076.222,39.7769336527958,255.119446615405,39.7769233305766,255.119562003201
173076.222,173086.222,39.7769233305766,255.119562003201,39.7769131588537,255.119677182454
173086.222,173096.222,39.7769131588537,255.119677182454,39.776903024669,255.119792191327
173096.222,173106.222,39.776903024669,255.119792191327,39.7768925657474,255.119906712698
173106.222,173116.222,39.7768925657474,255.119906712698,39.7768818950951,255.120021940653
173116.222,173126.222,39.7768818950951,255.120021940653,39.776871483813,255.120136368535
173126.222,173136.222,39.776871483813,255.120136368535,39.7768613598699,255.120251656286
173136.222,173146.222,39.7768613598699,255.120251656286,39.7768515626735,255.120366424194
173146.222,173156.222,39.7768515626735,255.120366424194,39.7768420008928,255.120481273697
173156.222,173166.222,39.7768420008928,255.120481273697,39.7768323093972,255.120596307061
173166.222,173176.222,39.7768323093972,255.120596307061,39.7768225290408,255.120710057646
173176.222,173186.222,39.7768225290408,255.120710057646,39.7768122153391,255.120827178083
173186.222,173196.222,39.7768122153391,255.120827178083,39.7768015914716,255.120942755055
173196.222,173206.222,39.7768015914716,255.120942755055,39.7767909570884,255.121058034001
173206.222,173216.222,39.7767909570884,255.121058034001,39.776780584134,255.121173829532
173216.222,173226.222,39.776780584134,255.121173829532,39.7767705734762,255.121289060636
173226.222,173236.222,39.7767705734762,255.121289060636,39.7767606200428,255.121404477111
173236.222,173246.222,39.7767606200428,255.121404477111,39.7767502750976,255.121519889462
173246.222,173256.222,39.7767502750976,255.121519889462,39.7767399756228,255.121635253748
173256.222,173266.222,39.7767399756228,255.121635253748,39.7767295960832,255.121750560016
173266.222,173276.222,39.7767295960832,255.121750560016,39.7767191600534,255.121865996552
173276.222,173286.222,39.7767191600534,255.121865996552,39.7767087982218,255.12198197488
173286.222,173296.222,39.7767087982218,255.12198197488,39.7766984786807,255.122097361204
173296.222,173306.222,39.7766984786807,255.122097361204,39.7766880079229,255.122213128241
173306.222,173316.222,39.7766880079229,255.122213128241,39.7766776995787,255.122328562904
173316.222,173326.222,39.7766776995787,255.122328562904,39.776667304117,255.122444479978
173326.222,173336.222,39.776667304117,255.122444479978,39.7766568207066,255.122560029584
173336.222,173346.222,39.7766568207066,255.122560029584,39.7766464012865,255.122675655652
173346.222,173356.222,39.7766464012865,255.122675655652,39.7766359291251,255.122791570926
173356.222,173366.222,39.7766359291251,255.122791570926,39.7766253478315,255.122905533052
173366.222,173376.222,39.7766253478315,255.122905533052,39.7766142218006,255.123022563651
173376.222,173386.222,39.7766142218006,255.123022563651,39.7766034255272,255.123138644257
173386.222,173396.222,39.7766034255272,255.123138644257,39.7765931403615,255.123253432589
173396.222,173406.222,39.7765931403615,255.123253432589,39.7765830917568,255.123369495251
173406.222,173416.222,39.7765830917568,255.123369495251,39.7765731478188,255.123485483627
173416.222,173426.222,39.7765731478188,255.123485483627,39.776563306269,255.123601116074
173426.222,173436.222,39.776563306269,255.123601116074,39.7765535084539,255.123716650307
173436.222,173446.222,39.7765535084539,255.123716650307,39.7765433626396,255.123833039549
173446.222,173456.222,39.7765433626396,255.123833039549,39.7765331537924,255.123948261681
173456.222,173466.222,39.7765331537924,255.123948261681,39.7765229081825,255.12406358866
173466.222,173476.222,39.7765229081825,255.12406358866,39.7765126499935,255.124179316001
173476.222,173486.222,39.7765126499935,255.124179316001,39.7765025131005,255.124295518043
173486.222,173496.222,39.7765025131005,255.124295518043,39.7764924065507,255.124411304241
173496.222,173506.222,39.7764924065507,255.124411304241,39.7764821988448,255.124527695485
173506.222,173516.222,39.7764821988448,255.124527695485,39.7764720373222,255.124643183318
173516.222,173526.222,39.7764720373222,255.124643183318,39.7764616001394,255.124759164943
173526.222,173536.222,39.7764616001394,255.124759164943,39.7764511090858,255.124874290083
173536.222,173546.222,39.7764511090858,255.124874290083,39.7764404169286,255.124990917524
173546.222,173556.222,39.7764404169286,255.124990917524,39.776430074244,255.125105192059
173556.222,173566.222,39.776430074244,255.125105192059,39.7764198703704,255.125222024368
173566.222,173576.222,39.7764198703704,255.125222024368,39.7764098025487,255.125337096086
173576.222,173586.222,39.7764098025487,255.125337096086,39.7763996967203,255.125453837908
173586.222,173596.222,39.7763996967203,255.125453837908,39.7763898967351,255.125569480712
173596.222,173606.222,39.7763898967351,255.125569480712,39.776380047351,255.125685122846
173606.222,173616.222,39.776380047351,255.125685122846,39.7763699972405,255.125801293361
173616.222,173626.222,39.7763699972405,255.125801293361,39.7763597837681,255.125916812287
173626.222,173636.222,39.7763597837681,255.125916812287,39.7763496099645,255.126032288613
173636.222,173646.222,39.7763496099645,255.126032288613,39.7763395677936,255.126148578987
173646.222,173656.222,39.7763395677936,255.126148578987,39.7763296917588,255.126264425075
173656.222,173666.222,39.7763296917588,255.126264425075,39.7763198111012,255.126380048812
173666.222,173676.222,39.7763198111012,255.126380048812,39.7763098769894,255.126495625837
173676.222,173686.222,39.7763098769894,255.126495625837,39.7762998920818,255.126612090109
173686.222,173696.222,39.7762998920818,255.126612090109,39.7762897525278,255.126727746278
173696.222,173706.222,39.7762897525278,255.126727746278,39.7762794469099,255.126842431599
173706.222,173716.222,39.7762794469099,255.126842431599,39.7762690688556,255.12695769566
173716.222,173726.222,39.7762690688556,255.12695769566,39.7762586762216,255.127074882795
173726.222,173736.222,39.7762586762216,255.127074882795,39.776248531062,255.127190219432
173736.222,173746.222,39.776248531062,255.127190219432,39.7762383935309,255.127306161964
173746.222,173756.222,39.7762383935309,255.127306161964,39.7762282645969,255.127422192364
173756.222,173766.222,39.7762282645969,255.127422192364,39.7762182013795,255.127537794733
173766.222,173776.222,39.7762182013795,255.127537794733,39.7762082100593,255.127653461958
173776.222,173786.222,39.7762082100593,255.127653461958,39.776197993573,255.127769763802
173786.222,173796.222,39.776197993573,255.127769763802,39.7761878459565,255.127885131007
173796.222,173806.222,39.7761878459565,255.127885131007,39.7761779019172,255.12800110088
173806.222,173816.222,39.7761779019172,255.12800110088,39.7761680062311,255.128117207847
173816.222,173826.222,39.7761680062311,255.128117207847,39.7761581959929,255.128233012768
173826.222,173836.222,39.7761581959929,255.128233012768,39.77614842487,255.128348866551
173836.222,173846.222,39.77614842487,255.128348866551,39.7761385866513,255.128464819184
173846.222,173856.222,39.7761385866513,255.128464819184,39.7761288065407,255.12857929258
173856.222,173866.222,39.7761288065407,255.12857929258,39.7761186255988,255.128696389386
173866.222,173876.222,39.7761186255988,255.128696389386,39.7761083564978,255.12881213572
173876.222,173886.222,39.7761083564978,255.12881213572,39.7760981173791,255.128927774494
173886.222,173896.222,39.7760981173791,255.128927774494,39.7760880121688,255.12904416152
173896.222,173906.222,39.7760880121688,255.12904416152,39.7760779786623,255.129160014026
173906.222,173916.222,39.7760779786623,255.129160014026,39.776067878362,255.129276287238
173916.222,173926.222,39.776067878362,255.129276287238,39.77605767762,255.129392172192
173926.222,173936.222,39.77605767762,255.129392172192,39.7760474840198,255.12950747045
173936.222,173946.222,39.7760474840198,255.12950747045,39.7760372732455,255.129623282043
173946.222,173956.222,39.7760372732455,255.129623282043,39.7760271095944,255.129739521143
173956.222,173966.222,39.7760271095944,255.129739521143,39.7760171597871,255.129855067491
173966.222,173976.222,39.7760171597871,255.129855067491,39.7760072974986,255.129970693238
173976.222,173986.222,39.7760072974986,255.129970693238,39.7759974108348,255.13008735723
173986.222,173996.222,39.7759974108348,255.13008735723,39.775987616896,255.130202890001
173996.222,174006.222,39.775987616896,255.130202890001,39.7759781087454,255.130317076491
174006.222,174016.222,39.7759781087454,255.130317076491,39.7759684262282,255.130434139727
174016.222,174026.222,39.7759684262282,255.130434139727,39.7759586551709,255.130550184332
174026.222,174036.222,39.7759586551709,255.130550184332,39.775948788231,255.130666508837
174036.222,174046.222,39.775948788231,255.130666508837,39.7759389381713,255.130782061042
174046.222,174056.222,39.7759389381713,255.130782061042,39.7759288028013,255.130897564236
174056.222,174066.222,39.7759288028013,255.130897564236,39.775918454231,255.131014186666
174066.222,174076.222,39.775918454231,255.131014186666,39.7759083799462,255.131128723206
174076.222,174086.222,39.7759083799462,255.131128723206,39.7758981800354,255.131245083749
174086.222,174096.222,39.7758981800354,255.131245083749,39.7758880733423,255.131361005899
174096.222,174106.222,39.7758880733423,255.131361005899,39.7758780400125,255.131476674369
174106.222,174116.222,39.7758780400125,255.131476674369,39.7758681851542,255.131591850546
174116.222,174126.222,39.7758681851542,255.131591850546,39.7758582046027,255.131707855076
174126.222,174136.222,39.7758582046027,255.131707855076,39.7758482302953,255.131823884852
174136.222,174146.222,39.7758482302953,255.131823884852,39.7758382386547,255.131939828124
174146.222,174156.222,39.7758382386547,255.131939828124,39.7758282001562,255.132055465302
174156.222,174166.222,39.7758282001562,255.132055465302,39.7758181121001,255.132171691835
174166.222,174176.222,39.7758181121001,255.132171691835,39.7758080645087,255.132285608297
174176.222,174186.222,39.7758080645087,255.132285608297,39.7757977090616,255.132402670778
174186.222,174196.222,39.7757977090616,255.132402670778,39.7757875130645,255.132519229511
174196.222,174206.222,39.7757875130645,255.132519229511,39.7757775211076,255.132634754668
174206.222,174216.222,39.7757775211076,255.132634754668,39.7757675611122,255.132750542629
174216.222,174226.222,39.7757675611122,255.132750542629,39.7757576215425,255.132866943814
174226.222,174236.222,39.7757576215425,255.132866943814,39.7757478265121,255.132982501211
174236.222,174246.222,39.7757478265121,255.132982501211,39.7757380975423,255.133098359232
174246.222,174256.222,39.7757380975423,255.133098359232,39.775728394718,255.133214645064
174256.222,174266.222,39.775728394718,255.133214645064,39.7757186501353,255.133330768001
174266.222,174276.222,39.7757186501353,255.133330768001,39.7757086093731,255.133446197515
174276.222,174286.222,39.7757086093731,255.133446197515,39.7756983542305,255.133561986885
174286.222,174296.222,39.7756983542305,255.133561986885,39.775688188721,255.133678423405
174296.222,174306.222,39.775688188721,255.133678423405,39.7756784512808,255.133791948239
174306.222,174316.222,39.7756784512808,255.133791948239,39.7756683578603,255.13390986537
174316.222,174326.222,39.7756683578603,255.13390986537,39.775658365758,255.134026188248
174326.222,174336.222,39.775658365758,255.134026188248,39.7756482725812,255.134142085009
174336.222,174346.222,39.7756482725812,255.134142085009,39.7756380821988,255.134257439857
174346.222,174356.222,39.7756380821988,255.134257439857,39.7756277405049,255.134373490032
174356.222,174366.222,39.7756277405049,255.134373490032,39.7756174864922,255.134489661579
174366.222,174376.222,39.7756174864922,255.134489661579,39.7756074996673,255.134605101348
174376.222,174386.222,39.7756074996673,255.134605101348,39.7755976005994,255.134721030336
174386.222,174396.222,39.7755976005994,255.134721030336,39.7755878900426,255.134837381385
174396.222,174406.222,39.7755878900426,255.134837381385,39.7755784262335,255.134952808384
174406.222,174416.222,39.7755784262335,255.134952808384,39.7755686977183,255.135069550325
174416.222,174426.222,39.7755686977183,255.135069550325,39.7755586314099,255.13518530024
174426.222,174436.222,39.7755586314099,255.13518530024,39.7755483177032,255.135300874889
174436.222,174446.222,39.7755483177032,255.135300874889,39.7755380586995,255.135416875646
174446.222,174456.222,39.7755380586995,255.135416875646,39.7755279321613,255.135532973279
174456.222,174466.222,39.7755279321613,255.135532973279,39.775517951319,255.135649014818
174466.222,174476.222,39.775517951319,255.135649014818,39.7755080940108,255.135765407613
174476.222,174486.222,39.7755080940108,255.135765407613,39.7754983487997,255.135881148519
174486.222,174496.222,39.7754983487997,255.135881148519,39.7754886141079,255.135997173091
174496.222,174506.222,39.7754886141079,255.135997173091,39.7754784930905,255.136112964709
174506.222,174516.222,39.7754784930905,255.136112964709,39.7754681568999,255.136229071318
174516.222,174526.222,39.7754681568999,255.136229071318,39.7754580711217,255.136345389753
174526.222,174536.222,39.7754580711217,255.136345389753,39.7754483661957,255.136460605604
174536.222,174546.222,39.7754483661957,255.136460605604,39.7754385031237,255.136576845533
174546.222,174556.222,39.7754385031237,255.136576845533,39.775428534161,255.136693239952
174556.222,174566.222,39.775428534161,255.136693239952,39.7754186881891,255.136808869467
174566.222,174576.222,39.7754186881891,255.136808869467,39.7754087209576,255.136925302358
174576.222,174586.222,39.7754087209576,255.136925302358,39.7753987530189,255.137040211027
174586.222,174596.222,39.7753987530189,255.137040211027,39.7753888455796,255.137156389084
174596.222,174606.222,39.7753888455796,255.137156389084,39.7753793576115,255.137271645806
174606.222,174616.222,39.7753793576115,255.137271645806,39.7753698666526,255.137387446551
174616.222,174626.222,39.7753698666526,255.137387446551,39.7753602546576,255.137504156878
174626.222,174636.222,39.7753602546576,255.137504156878,39.7753504420687,255.137619689551
174636.222,174646.222,39.7753504420687,255.137619689551,39.7753401181036,255.13773518029
174646.222,174656.222,39.7753401181036,255.13773518029,39.7753296700435,255.137851374414
174656.222,174666.222,39.7753296700435,255.137851374414,39.7753194297663,255.13796683496
174666.222,174676.222,39.7753194297663,255.13796683496,39.7753093174373,255.138082852333
174676.222,174686.222,39.7753093174373,255.138082852333,39.7752992428311,255.138198898794
174686.222,174696.222,39.7752992428311,255.138198898794,39.7752894083878,255.138314776403
174696.222,174706.222,39.7752894083878,255.138314776403,39.7752795043272,255.13843033478
174706.222,174716.222,39.7752795043272,255.13843033478,39.7752695971744,255.138546035876
174716.222,174726.222,39.7752695971744,255.138546035876,39.7752597466795,255.138662570264
174726.222,174736.222,39.7752597466795,255.138662570264,39.7752500213465,255.138778036056
174736.222,174746.222,39.7752500213465,255.138778036056,39.7752401902208,255.138894273885
174746.222,174756.222,39.7752401902208,255.138894273885,39.7752303131026,255.139010810373
174756.222,174766.222,39.7752303131026,255.139010810373,39.7752201587854,255.139126897833
174766.222,174776.222,39.7752201587854,255.139126897833,39.7752098977047,255.13924198858
174776.222,174786.222,39.7752098977047,255.13924198858,39.7751994420846,255.139357833606
174786.222,174796.222,39.7751994420846,255.139357833606,39.7751889060502,255.13947414363
174796.222,174806.222,39.7751889060502,255.13947414363,39.7751787366292,255.139589950327
174806.222,174816.222,39.7751787366292,255.139589950327,39.7751687441567,255.139705456702
174816.222,174826.222,39.7751687441567,255.139705456702,39.7751588740768,255.139821972709
174826.222,174836.222,39.7751588740768,255.139821972709,39.7751490513585,255.139937745904
174836.222,174846.222,39.7751490513585,255.139937745904,39.7751392637121,255.140051644912
174846.222,174856.222,39.7751392637121,255.140051644912,39.7751290268253,255.140169407677
174856.222,174866.222,39.7751290268253,255.140169407677,39.7751187127083,255.140285806968
174866.222,174876.222,39.7751187127083,255.140285806968,39.7751085184545,255.140401111438
174876.222,174886.222,39.7751085184545,255.140401111438,39.7750984709649,255.140516753802
174886.222,174896.222,39.7750984709649,255.140516753802,39.7750883354938,255.140633311897
174896.222,174906.222,39.7750883354938,255.140633311897,39.7750784227628,255.140748765279
174906.222,174916.222,39.7750784227628,255.140748765279,39.7750687466952,255.140864500164
174916.222,174926.222,39.7750687466952,255.140864500164,39.7750589896112,255.140981603929
174926.222,174936.222,39.7750589896112,255.140981603929,39.7750493569899,255.141097082184
174936.222,174946.222,39.7750493569899,255.141097082184,39.7750396145136,255.141212915328
174946.222,174956.222,39.7750396145136,255.141212915328,39.7750297621149,255.141329151607
174956.222,174966.222,39.7750297621149,255.141329151607,39.7750199698887,255.141445411736
174966.222,174976.222,39.7750199698887,255.141445411736,39.7750102765133,255.141560436401
174976.222,174986.222,39.7750102765133,255.141560436401,39.7750004161409,255.141677423904
174986.222,174996.222,39.7750004161409,255.141677423904,39.7749905983031,255.141793001732
174996.222,175006.222,39.7749905983031,255.141793001732,39.774980596587,255.141909030439
175006.222,175016.222,39.774980596587,255.141909030439,39.7749706482391,255.142024443174
175016.222,175026.222,39.7749706482391,255.142024443174,39.7749606199616,255.142141316943
175026.222,175036.222,39.7749606199616,255.142141316943,39.7749507408478,255.142256990234
175036.222,175046.222,39.7749507408478,255.142256990234,39.7749409326139,255.142372840468
175046.222,175056.222,39.7749409326139,255.142372840468,39.7749313142744,255.142487988322
175056.222,175066.222,39.7749313142744,255.142487988322,39.7749216846442,255.142603715711
175066.222,175076.222,39.7749216846442,255.142603715711,39.7749119427227,255.142720224807
175076.222,175086.222,39.7749119427227,255.142720224807,39.7749022594405,255.142835903144
175086.222,175096.222,39.7749022594405,255.142835903144,39.7748924085157,255.142952785115
175096.222,175106.222,39.7748924085157,255.142952785115,39.7748826014169,255.143068139801
175106.222,175116.222,39.7748826014169,255.143068139801,39.7748726106102,255.143183927926
175116.222,175126.222,39.7748726106102,255.143183927926,39.774862488018,255.143299883475
175126.222,175136.222,39.774862488018,255.143299883475,39.7748523794358,255.143415748231
175136.222,175146.222,39.7748523794358,255.143415748231,39.7748421650774,255.143530925313
175146.222,175156.222,39.7748421650774,255.143530925313,39.774831718874,255.143647181262
175156.222,175166.222,39.774831718874,255.143647181262,39.7748211766555,255.143763457969
175166.222,175176.222,39.7748211766555,255.143763457969,39.7748108193747,255.143878719613
175176.222,175186.222,39.7748108193747,255.143878719613,39.7748006762875,255.14399444063
175186.222,175196.222,39.7748006762875,255.14399444063,39.7747905727974,255.144110850048
175196.222,175206.222,39.7747905727974,255.144110850048,39.774780730806,255.144226593606
175206.222,175216.222,39.774780730806,255.144226593606,39.7747709141543,255.144342219948
175216.222,175226.222,39.7747709141543,255.144342219948,39.7747608439894,255.144457631011
175226.222,175236.222,39.7747608439894,255.144457631011,39.7747504772068,255.144574745063
175236.222,175246.222,39.7747504772068,255.144574745063,39.7747403191769,255.144690102348
175246.222,175256.222,39.7747403191769,255.144690102348,39.7747302339351,255.144806150082
175256.222,175266.222,39.7747302339351,255.144806150082,39.7747202054659,255.144921749074
175266.222,175276.222,39.7747202054659,255.144921749074,39.7747101974543,255.14503783033
175276.222,175286.222,39.7747101974543,255.14503783033,39.7747001570808,255.145153496679
175286.222,175296.222,39.7747001570808,255.145153496679,39.7746899425368,255.145269992474
175296.222,175306.222,39.7746899425368,255.145269992474,39.7746799126513,255.145385544556
175306.222,175316.222,39.7746799126513,255.145385544556,39.7746699368138,255.14550111154
175316.222,175326.222,39.7746699368138,255.14550111154,39.7746599098389,255.145617890038
175326.222,175336.222,39.7746599098389,255.145617890038,39.7746499606174,255.145733471587
175336.222,175346.222,39.7746499606174,255.145733471587,39.7746401240075,255.145849112489
175346.222,175356.222,39.7746401240075,255.145849112489,39.7746302868797,255.14596558776
175356.222,175366.222,39.7746302868797,255.14596558776,39.7746204212982,255.146081715111
175366.222,175376.222,39.7746204212982,255.146081715111,39.7746103918013,255.146198045233
175376.222,175386.222,39.7746103918013,255.146198045233,39.7746002174747,255.146313068984
175386.222,175396.222,39.7746002174747,255.146313068984,39.7745900201771,255.146429800679
175396.222,175406.222,39.7745900201771,255.146429800679,39.7745800293853,255.146545624658
175406.222,175416.222,39.7745800293853,255.146545624658,39.7745699209081,255.14666125706
175416.222,175426.222,39.7745699209081,255.14666125706,39.7745596796379,255.146777567752
175426.222,175436.222,39.7745596796379,255.146777567752,39.7745495172831,255.146893470484
